0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.704734402,0.855201934,1.510613469,1.36833209,2.708215778,3.48190404,2.595836597,2.711604369,2.714153395,3.012082376,3.528488872,2.468054442,1.163374185,0.305283594,0.232763951,0.208428512,0.188582389,0.042165602,0.016330161,0.13833419,0.678031478,1.523754582,1.796256629,1.929836745,2.811565993,1.413330909,1.517041201,2.254660792,2.208880573,6.033812645,6.667241797,5.743942058,9.018950061,4.280330648,4.457632735,6.411939292,2.626604289,1.843156246,0.83994318,1.27896977,2.110722498,4.616951872,3.533385214,4.479257852,7.495504418,8.116206293,10.95887191,3.380857654,6.8957115,3.629613451,0
0,0.785841917,1.294840208,1.760955538,2.690149957,2.545952529,1.23037985,1.592731068,1.889114899,2.10556451,2.931548734,2.675263089,1.688595604,1.120743972,1.221293502,0.155920116,0.020917867,0.172876986,0.02458517,0.146309515,0.321265672,0.299511753,2.682771769,3.82499983,5.652319899,4.955338531,2.050368374,2.337624895,1.110933224,4.06745291,7.110541992,10.20118822,7.802407055,9.734811714,6.030683818,7.509312378,6.00559161,3.265409946,3.234401416,2.364413648,1.950521403,2.647394448,2.686396579,4.001833057,3.100553008,5.246804253,5.862618083,6.899544307,8.927848232,4.670028869,4.014688277,0
0,1.168999943,1.384495503,2.815855269,4.254680964,2.231642803,1.825804302,0.60633582,2.994698262,2.4727975,2.069788244,2.818669764,1.463605193,0.999539109,0.068137992,0.180660736,0.24298085,0.090873546,0.120220606,0.423143073,0.728687107,0.504294314,1.093515162,2.829898812,5.158287689,5.23455843,4.235264108,6.436624761,3.224742194,7.588481736,8.948031364,9.865408261,11.36634335,7.628069673,6.729942889,5.115341344,3.136343997,1.658527587,1.349397814,2.613826068,2.504420571,3.265977929,1.88515719,4.017173221,2.954138038,5.736783494,5.489591999,3.923945272,4.542507805,3.523833762,3.478038243,0
0,1.840569503,2.180902044,2.619257459,4.41121377,1.372754691,1.025809648,1.218338055,1.800149542,2.005158986,1.890093642,2.004711653,2.157845854,1.210122963,0.402346754,0.254441306,0.298997135,0.056233033,0.278652367,0.246238333,0.742427655,0.883716159,1.143792739,1.922815443,2.574663729,4.512603261,4.965658198,6.209511451,4.950663144,3.290569355,9.105572644,8.481746218,7.789004714,5.847012943,4.796017885,2.275502553,2.308826039,1.573969382,0.424236747,1.027527821,1.353480726,1.313650252,1.857349004,3.060745435,4.712878468,2.974390086,3.805109791,5.106048596,5.237575064,6.314473866,5.04657621,0
0,4.909061128,4.699881098,3.272419672,4.56987843,2.170057553,0.434813172,1.732385883,2.737556407,1.834650606,1.995617279,1.815107757,1.406634707,1.157036213,0.622120338,0.473869834,0.568644434,0.370188381,0.162433193,0.128235641,1.897678866,1.142155992,0.987552947,0.880090895,3.29986671,4.22133371,4.662540293,7.839106678,4.83218204,3.865448565,6.013310067,8.183567047,4.336136152,3.668690863,3.206625224,3.243446607,2.123215,2.543235005,0.580791122,0.321410061,1.813714252,0.918888789,0.943247213,2.435033323,4.588614893,4.450836276,4.635569246,6.659398793,5.384708063,4.17565515,6.702683893,0
0,7.070420017,4.916587001,3.046089741,3.030974658,3.636412028,1.058727118,2.210133199,5.896903475,4.06023143,2.949110987,1.145856252,1.24740316,1.317593654,1.454865397,1.688203634,0.322094906,0.134293752,0.110136401,0.105300706,0.479269616,0.861315371,0.078931464,0.500879005,3.32959695,1.242170834,3.004049514,3.407766772,2.987012379,2.727367945,5.537200119,10.85932569,7.535402378,5.209180486,4.407907633,4.280811738,3.889013356,3.033162393,0.741498679,1.39992783,1.401489765,1.373080073,4.179667291,5.825984728,5.901531191,6.21119679,6.801291041,9.256235001,5.703409461,4.220777983,6.248888478,0
0,2.584927649,3.713311846,7.995618304,3.802398707,2.73897823,2.902289688,3.448579096,3.788755355,2.227144714,1.218888454,0.595240452,1.538260957,2.71249532,2.479656606,1.503073299,1.02122304,0.366493387,0.369372948,0.136180974,0.126834791,0.140843646,0.244525626,0.81741325,1.614754508,1.955220504,2.233461356,3.075046711,1.811255235,1.62574825,4.375452491,4.330318796,2.775470622,3.024099288,1.806348509,2.572776287,3.772215385,2.642019888,3.239435331,0.964670447,2.72741158,5.798888909,7.212040687,5.623470211,5.390508642,6.601045522,5.718974883,5.474829342,7.589625486,3.943279389,7.342697474,0
0,3.787549884,8.322924999,8.140321738,7.136295486,4.105405267,4.052501225,1.806152542,3.382757217,1.140735749,1.348224699,1.735598447,2.192610446,2.110855601,2.896667093,2.146244911,2.063296784,0.795728041,0.670339775,0.642785438,0.163887375,0.160161942,0.338337794,0.706027444,0.997027948,1.07829209,1.464735611,2.527008786,3.401340567,2.760519094,2.244910836,2.926144201,3.67815483,1.384231351,1.541028245,1.911618514,2.305331434,1.581341476,0.607791614,0.254400802,1.980463977,3.728531601,3.98982816,3.695413048,7.469705813,8.45971179,8.628046073,6.513902537,9.305880821,6.441532312,6.50117372,0
0,6.549920789,7.736697306,12.68447586,8.576745447,7.326270815,2.20964019,1.973681898,1.65219917,1.091277005,0.885865365,2.296115908,3.416563921,3.981900622,3.505474968,4.927044421,1.909455709,1.6171637,1.038612966,0.924634707,0.657863412,1.146350315,0.649203765,1.241254892,1.235721127,2.257002704,2.986109432,3.8576379,3.64721465,3.53573639,1.803379695,1.182702249,1.285504857,0.938021493,1.001853161,1.683455246,0.893878503,2.206731383,0.986036503,1.63140468,1.83604143,1.951995324,1.855736238,4.418128185,9.959071589,11.65630472,9.334861938,10.57623031,9.675845745,3.998394232,5.404818198,0
0,7.17527455,8.45380774,8.415499985,5.118163157,4.353458301,2.031315879,2.297920084,1.859901835,3.63554896,3.836367247,2.900036854,1.596069617,2.020730693,3.2108995,5.233162739,3.381571869,2.729873011,1.274133879,0.935924229,2.180771835,1.902518108,2.010050484,1.939389234,2.275206706,2.555675705,4.402254966,2.46305241,2.017783734,2.310986258,2.773064433,1.039776739,0.805293445,1.816721136,1.802308272,1.92752031,2.331011431,1.972427768,1.575526705,3.701069599,3.697598113,3.577220192,2.684696787,5.919243608,6.042917975,6.497477341,4.308352059,5.767676874,4.771830113,6.338613515,7.657039641,0
0,5.301853573,7.04776931,6.830715713,6.597161437,2.369370419,3.127713477,3.775446282,4.265088895,5.129444244,5.250637883,3.160734102,2.152146418,2.536674958,2.889241178,4.207148806,5.504498676,3.510125761,1.720327693,1.450940799,2.609023312,5.538841972,4.484372593,3.971934623,3.340286735,3.644513723,8.14101054,3.942474061,2.564121469,3.893456498,2.515215856,0.640537339,0.708074444,0.294460783,0.857060546,1.275369534,0.825073811,0.820956401,1.55810156,3.58233566,3.387602669,1.703625536,3.63586,4.760049287,3.401835976,3.560856791,2.640106565,1.020599462,2.192198957,5.478063962,6.524951888,0
0,4.022441425,6.03509863,7.028357228,6.085496646,3.561127968,2.773913549,4.356139059,5.163580262,8.103300833,8.488093272,4.962671608,2.427161576,3.865453324,4.996048778,4.609482362,4.412812837,3.231916483,3.356365952,2.837332298,4.539679597,6.970176233,4.946857463,5.33362835,4.146161811,3.402222974,5.021010976,6.240077335,3.087493415,2.265332954,0.883430164,0.776026072,1.736226918,1.337283347,1.315860284,1.069284441,0.319514091,0.357450157,0.875689052,1.433625463,0.931242751,0.725669909,0.725242734,1.188358717,1.426272591,1.039731386,0.82213611,0.877287039,2.828428179,2.737324136,7.286612362,0
